File Version,Model,Hardware Type,Data Logger Name,Serial Number,Sample Rate,Total Alarms
2,EL-SIE-2,2,Jean-Paul,244de2045df784e4,900,0,

Channel Number,Channel Name,Channel Type
1,Temperature,1
2,Humidity,2
3,Dew Point,4

Channel Number,Channel Name,Alarm Type,High Threshold,Low Threshold,Delay,Hold

Reading,Date / Time (UTC),Temperature (°C),Humidity (%RH),Dew Point (°C),
4482,2021/06/20 05:00:02,23.79,38.3,8.74,
4483,2021/06/20 05:15:02,23.81,38.3,8.76,
4484,2021/06/20 05:30:02,23.69,38.3,8.65,
4485,2021/06/20 05:45:02,23.84,38.0,8.67,
4486,2021/06/20 06:00:02,23.91,38.0,8.73,
4487,2021/06/20 06:15:02,23.85,38.2,8.75,
4488,2021/06/20 06:30:02,23.79,38.5,8.81,
4489,2021/06/20 06:45:02,23.67,38.4,8.67,
4490,2021/06/20 07:00:02,23.69,38.6,8.77,
4491,2021/06/20 07:15:02,23.66,38.5,8.70,
4492,2021/06/20 07:30:02,23.55,38.7,8.68,
4493,2021/06/20 07:45:02,23.57,38.8,8.73,
4494,2021/06/20 08:00:02,23.57,38.7,8.70,
4495,2021/06/20 08:15:02,23.43,39.0,8.69,
4496,2021/06/20 08:30:02,23.73,38.5,8.76,
4497,2021/06/20 08:45:02,23.69,38.3,8.65,
4498,2021/06/20 09:00:02,23.62,38.5,8.66,
4499,2021/06/20 09:15:02,23.69,38.0,8.53,
4500,2021/06/20 09:30:02,23.52,38.4,8.54,
4501,2021/06/20 09:45:02,23.47,38.5,8.53,
4502,2021/06/20 10:00:02,24.74,36.4,8.83,
4503,2021/06/20 10:15:02,24.22,37.4,8.77,
4504,2021/06/20 10:30:02,23.81,38.0,8.64,
4505,2021/06/20 10:45:02,23.79,38.0,8.62,
4506,2021/06/20 11:00:02,23.77,38.1,8.64,
4507,2021/06/20 11:15:02,23.70,38.5,8.73,
4508,2021/06/20 11:30:02,23.66,38.4,8.66,
4509,2021/06/20 11:45:02,23.67,38.6,8.75,
4510,2021/06/20 12:00:02,23.63,38.9,8.83,
4511,2021/06/20 12:15:02,23.66,38.9,8.85,
4512,2021/06/20 12:30:02,23.81,38.8,8.95,
4513,2021/06/20 12:45:02,23.74,38.9,8.92,
4514,2021/06/20 13:00:02,23.92,38.8,9.05,
4515,2021/06/20 13:15:02,23.64,39.3,8.99,
4516,2021/06/20 13:30:02,23.92,38.8,9.05,
4517,2021/06/20 13:45:02,23.79,39.0,9.01,
4518,2021/06/20 14:00:02,24.01,38.6,9.05,
4519,2021/06/20 14:15:02,24.11,38.9,9.25,
4520,2021/06/20 14:30:02,23.92,38.5,8.93,
4521,2021/06/20 14:45:02,23.98,37.7,8.67,
4522,2021/06/20 15:00:02,23.87,38.0,8.69,
4523,2021/06/20 15:15:02,23.69,38.3,8.65,
4524,2021/06/20 15:30:02,23.67,38.4,8.67,
4525,2021/06/20 15:45:02,23.53,38.8,8.70,
4526,2021/06/20 16:00:02,23.49,39.0,8.74,
4527,2021/06/20 16:15:02,23.50,38.9,8.71,
4528,2021/06/20 16:30:02,23.63,39.0,8.86,
4529,2021/06/20 16:45:02,23.62,39.1,8.89,
4530,2021/06/20 17:00:02,23.79,39.0,9.01,
4531,2021/06/20 17:15:02,23.72,39.1,8.98,
4532,2021/06/20 17:30:02,23.73,39.1,8.99,
4533,2021/06/20 17:45:02,25.01,35.1,8.53,
4534,2021/06/20 18:00:02,23.98,37.6,8.63,
4535,2021/06/20 18:15:02,23.53,38.1,8.43,
4536,2021/06/20 18:30:02,23.66,38.8,8.81,
4537,2021/06/20 18:45:02,23.52,38.7,8.65,
4538,2021/06/20 19:00:02,23.80,38.2,8.71,
4539,2021/06/20 19:15:02,23.79,38.4,8.78,
4540,2021/06/20 19:30:02,23.72,38.6,8.79,
4541,2021/06/20 19:45:02,23.97,38.2,8.86,
4542,2021/06/20 20:00:02,23.98,37.9,8.75,
4543,2021/06/20 20:15:02,24.00,37.9,8.77,
4544,2021/06/20 20:30:02,23.79,38.4,8.78,
4545,2021/06/20 20:45:02,23.77,38.3,8.72,
4546,2021/06/20 21:00:02,23.83,38.5,8.85,
4547,2021/06/20 21:15:02,23.90,38.3,8.84,
4548,2021/06/20 21:30:02,23.74,38.4,8.73,
4549,2021/06/20 21:45:02,23.70,38.6,8.77,
4550,2021/06/20 22:00:02,23.73,38.4,8.72,
4551,2021/06/20 22:15:02,23.63,38.4,8.63,
4552,2021/06/20 22:30:02,23.50,38.7,8.63,
4553,2021/06/20 22:45:02,23.52,38.5,8.57,
4554,2021/06/20 23:00:02,23.64,38.6,8.72,
4555,2021/06/20 23:15:02,23.45,38.7,8.59,
4556,2021/06/20 23:30:02,23.53,38.4,8.54,
4557,2021/06/20 23:45:02,23.37,38.6,8.48,
4558,2021/06/21 00:00:02,23.39,38.5,8.46,
4559,2021/06/21 00:15:02,23.50,39.1,8.79,
4560,2021/06/21 00:30:02,23.57,39.0,8.81,
4561,2021/06/21 00:45:02,23.56,39.0,8.80,
4562,2021/06/21 01:00:02,23.56,39.1,8.84,
4563,2021/06/21 01:15:02,23.59,39.1,8.87,
4564,2021/06/21 01:30:02,23.66,39.3,9.00,
4565,2021/06/21 01:45:02,23.64,39.4,9.02,
4566,2021/06/21 02:00:02,24.53,36.3,8.60,
4567,2021/06/21 02:15:02,23.63,37.6,8.32,
4568,2021/06/21 02:30:02,23.45,39.8,9.00,
4569,2021/06/21 02:45:02,23.46,39.6,8.94,
4570,2021/06/21 03:00:02,23.52,39.4,8.92,
4571,2021/06/21 03:15:02,23.45,39.7,8.97,
4572,2021/06/21 03:30:02,23.47,39.5,8.91,
4573,2021/06/21 03:45:02,23.52,39.5,8.95,
4574,2021/06/21 04:00:02,23.52,39.5,8.95,
4575,2021/06/21 04:15:02,23.53,39.6,9.00,
4576,2021/06/21 04:30:02,23.57,39.3,8.92,
4577,2021/06/21 04:45:02,23.53,39.6,9.00,
4578,2021/06/21 05:00:02,23.77,39.2,9.06,
4579,2021/06/21 05:15:02,23.79,39.2,9.08,
4580,2021/06/21 05:30:02,23.76,39.1,9.02,
4581,2021/06/21 05:45:02,23.64,39.3,8.99,
4582,2021/06/21 06:00:02,23.66,39.4,9.04,
4583,2021/06/21 06:15:02,23.67,39.3,9.01,
4584,2021/06/21 06:30:02,23.66,39.4,9.04,
4585,2021/06/21 06:45:02,23.73,39.0,8.95,
4586,2021/06/21 07:00:02,23.70,39.2,9.00,
4587,2021/06/21 07:15:02,23.62,39.3,8.97,
4588,2021/06/21 07:30:02,23.64,39.2,8.95,
4589,2021/06/21 07:45:02,23.79,39.0,9.01,
4590,2021/06/21 08:00:02,23.72,39.3,9.06,
4591,2021/06/21 08:15:02,23.84,39.3,9.16,
4592,2021/06/21 08:30:02,23.91,39.1,9.15,
4593,2021/06/21 08:45:02,23.88,39.1,9.13,
4594,2021/06/21 09:00:02,23.87,39.5,9.27,
4595,2021/06/21 09:15:02,23.98,39.2,9.25,
4596,2021/06/21 09:30:02,23.88,39.5,9.28,
4597,2021/06/21 09:45:02,24.60,35.6,8.38,
4598,2021/06/21 10:00:02,23.76,38.8,8.90,
4599,2021/06/21 10:15:02,23.74,39.5,9.15,
4600,2021/06/21 10:30:02,23.79,39.0,9.01,
4601,2021/06/21 10:45:02,23.76,38.9,8.94,
4602,2021/06/21 11:00:02,23.74,39.1,9.00,
4603,2021/06/21 11:15:02,23.62,39.7,9.12,
4604,2021/06/21 11:30:02,23.64,39.7,9.14,
4605,2021/06/21 11:45:02,23.81,39.4,9.18,
4606,2021/06/21 12:00:02,23.80,39.2,9.09,
4607,2021/06/21 12:15:02,23.63,39.5,9.05,
4608,2021/06/21 12:30:02,23.69,39.4,9.07,
4609,2021/06/21 12:45:02,23.53,39.4,8.93,
4610,2021/06/21 13:00:02,23.56,39.8,9.10,
4611,2021/06/21 13:15:02,23.56,39.7,9.06,
4612,2021/06/21 13:30:02,23.55,40.1,9.21,
4613,2021/06/21 13:45:02,23.63,39.8,9.16,
4614,2021/06/21 14:00:02,23.74,39.9,9.30,
4615,2021/06/21 14:15:02,23.64,40.4,9.40,
4616,2021/06/21 14:30:02,23.69,40.3,9.40,
4617,2021/06/21 14:45:02,23.77,39.9,9.33,
4618,2021/06/21 15:00:02,23.63,40.2,9.31,
4619,2021/06/21 15:15:02,23.70,40.2,9.38,
4620,2021/06/21 15:30:02,23.64,40.4,9.40,
4621,2021/06/21 15:45:02,23.66,40.5,9.45,
4622,2021/06/21 16:00:02,23.91,40.3,9.60,
4623,2021/06/21 16:15:02,23.70,41.1,9.71,
4624,2021/06/21 16:30:02,23.85,40.2,9.51,
4625,2021/06/21 16:45:02,23.95,40.2,9.60,
4626,2021/06/21 17:00:02,24.09,39.8,9.58,
4627,2021/06/21 17:15:02,24.05,39.8,9.54,
4628,2021/06/21 17:30:02,23.80,40.3,9.50,
4629,2021/06/21 17:45:02,24.43,43.7,11.28,
4630,2021/06/21 18:00:02,24.38,37.8,9.07,
4631,2021/06/21 18:15:02,24.00,38.8,9.12,
4632,2021/06/21 18:30:02,23.91,40.1,9.53,
4633,2021/06/21 18:45:02,23.94,40.4,9.66,
4634,2021/06/21 19:00:02,23.77,40.3,9.48,
4635,2021/06/21 19:15:02,23.84,40.5,9.61,
4636,2021/06/21 19:30:02,23.90,39.8,9.41,
4637,2021/06/21 19:45:02,23.84,39.5,9.24,
4638,2021/06/21 20:00:02,23.70,40.1,9.34,
4639,2021/06/21 20:15:02,23.76,40.1,9.39,
4640,2021/06/21 20:30:02,23.66,40.1,9.30,
4641,2021/06/21 20:45:02,23.72,40.5,9.51,
4642,2021/06/21 21:00:02,23.70,40.2,9.38,
4643,2021/06/21 21:15:02,23.63,39.9,9.20,
4644,2021/06/21 21:30:02,23.76,39.7,9.24,
4645,2021/06/21 21:45:02,23.53,40.3,9.26,
4646,2021/06/21 22:00:02,23.50,40.4,9.27,
4647,2021/06/21 22:15:02,23.64,40.4,9.40,
4648,2021/06/21 22:30:02,23.73,40.2,9.40,
4649,2021/06/21 22:45:02,23.62,40.2,9.30,
4650,2021/06/21 23:00:02,23.67,40.3,9.39,
4651,2021/06/21 23:15:02,23.62,40.4,9.38,
4652,2021/06/21 23:30:02,23.81,40.2,9.47,
4653,2021/06/21 23:45:02,23.63,40.3,9.35,
4654,2021/06/22 00:00:02,23.55,40.1,9.21,
4655,2021/06/22 00:15:02,23.42,40.2,9.13,
4656,2021/06/22 00:30:02,23.57,39.9,9.15,
4657,2021/06/22 00:45:02,23.56,39.7,9.06,
4658,2021/06/22 01:00:02,23.59,39.8,9.13,
4659,2021/06/22 01:15:02,23.46,39.9,9.05,
4660,2021/06/22 01:30:02,23.81,40.5,9.59,
4661,2021/06/22 01:45:02,23.88,38.6,8.93,
4662,2021/06/22 02:00:02,23.25,40.0,8.90,
4663,2021/06/22 02:15:02,23.60,40.1,9.25,
4664,2021/06/22 02:30:02,23.67,39.9,9.24,
4665,2021/06/22 02:45:02,23.84,39.8,9.35,
4666,2021/06/22 03:00:02,23.70,39.8,9.23,
4667,2021/06/22 03:15:02,23.50,40.2,9.20,
4668,2021/06/22 03:30:02,23.60,40.1,9.25,
4669,2021/06/22 03:45:02,23.66,40.0,9.27,
4670,2021/06/22 04:00:02,23.66,39.9,9.23,
4671,2021/06/22 04:15:02,23.62,40.0,9.23,
4672,2021/06/22 04:30:02,23.60,39.8,9.14,
4673,2021/06/22 04:45:02,23.52,39.8,9.07,
4674,2021/06/22 05:00:02,23.59,39.6,9.05,
4675,2021/06/22 05:15:02,23.56,39.7,9.06,
4676,2021/06/22 05:30:02,23.74,39.3,9.07,
4677,2021/06/22 05:45:02,23.55,39.8,9.09,
4678,2021/06/22 06:00:02,23.62,39.2,8.93,
4679,2021/06/22 06:15:02,23.60,39.3,8.95,
4680,2021/06/22 06:30:02,23.47,39.4,8.87,
4681,2021/06/22 06:45:02,23.60,39.2,8.91,
4682,2021/06/22 07:00:02,23.70,38.8,8.85,
4683,2021/06/22 07:15:02,23.49,39.2,8.81,
4684,2021/06/22 07:30:02,23.33,40.2,9.04,
4685,2021/06/22 07:45:02,23.42,40.8,9.35,
4686,2021/06/22 08:00:02,23.72,40.1,9.36,
4687,2021/06/22 08:15:02,23.77,39.9,9.33,
4688,2021/06/22 08:30:02,23.55,40.6,9.39,
4689,2021/06/22 08:45:02,23.63,39.9,9.20,
4690,2021/06/22 09:00:02,23.70,39.6,9.15,
4691,2021/06/22 09:15:02,23.50,39.6,8.97,
4692,2021/06/22 09:30:02,23.42,39.8,8.98,
4693,2021/06/22 09:45:02,24.49,42.2,10.81,
4694,2021/06/22 10:00:02,23.94,37.5,8.56,
4695,2021/06/22 10:15:02,23.69,38.9,8.88,
4696,2021/06/22 10:30:02,23.45,40.3,9.19,
4697,2021/06/22 10:45:02,23.84,39.9,9.39,
4698,2021/06/22 11:00:02,23.81,39.8,9.33,
4699,2021/06/22 11:15:02,23.85,39.7,9.32,
4700,2021/06/22 11:30:02,23.76,39.8,9.28,
4701,2021/06/22 11:45:02,23.85,39.5,9.25,
4702,2021/06/22 12:00:02,23.76,39.6,9.21,
4703,2021/06/22 12:15:02,23.94,39.3,9.25,
4704,2021/06/22 12:30:02,23.77,39.4,9.14,
4705,2021/06/22 12:45:02,23.64,39.3,8.99,
4706,2021/06/22 13:00:02,23.74,39.3,9.07,
4707,2021/06/22 13:15:02,23.66,39.3,9.00,
4708,2021/06/22 13:30:02,23.62,39.5,9.04,
4709,2021/06/22 13:45:02,23.53,39.7,9.04,
4710,2021/06/22 14:00:02,23.70,39.5,9.12,
4711,2021/06/22 14:15:02,23.87,39.3,9.19,
4712,2021/06/22 14:30:02,23.69,38.9,8.88,
4713,2021/06/22 14:45:02,23.73,38.4,8.72,
4714,2021/06/22 15:00:02,23.66,38.5,8.70,
4715,2021/06/22 15:15:02,23.73,37.9,8.53,
4716,2021/06/22 15:30:02,23.69,37.9,8.49,
4717,2021/06/22 15:45:02,23.69,37.8,8.46,
4718,2021/06/22 16:00:02,23.66,37.6,8.35,
4719,2021/06/22 16:15:02,23.67,37.7,8.40,
4720,2021/06/22 16:30:02,23.63,38.0,8.48,
4721,2021/06/22 16:45:02,23.59,38.0,8.44,
4722,2021/06/22 17:00:02,23.37,37.3,7.97,
4723,2021/06/22 17:15:02,23.42,37.3,8.02,
4724,2021/06/22 17:30:02,24.00,39.7,9.46,
4725,2021/06/22 17:45:02,23.15,37.7,7.94,
4726,2021/06/22 18:00:02,22.80,37.9,7.70,
4727,2021/06/22 18:15:02,23.19,38.2,8.16,
4728,2021/06/22 18:30:02,23.26,38.2,8.23,
4729,2021/06/22 18:45:02,23.19,38.3,8.20,
4730,2021/06/22 19:00:02,23.25,38.1,8.18,
4731,2021/06/22 19:15:02,23.35,38.1,8.27,
4732,2021/06/22 19:30:02,23.33,38.1,8.25,
4733,2021/06/22 19:45:02,23.46,37.9,8.29,
4734,2021/06/22 20:00:02,23.15,38.4,8.21,
4735,2021/06/22 20:15:02,23.22,38.6,8.35,
4736,2021/06/22 20:30:02,23.16,38.7,8.33,
4737,2021/06/22 20:45:02,23.08,38.6,8.22,
4738,2021/06/22 21:00:02,23.08,38.6,8.22,
4739,2021/06/22 21:15:02,23.14,38.5,8.24,
4740,2021/06/22 21:30:02,23.01,38.7,8.20,
4741,2021/06/22 21:45:02,23.01,38.9,8.27,
4742,2021/06/22 22:00:02,23.07,38.6,8.21,
4743,2021/06/22 22:15:02,22.95,38.7,8.14,
4744,2021/06/22 22:30:02,22.90,38.8,8.14,
4745,2021/06/22 22:45:02,22.88,38.9,8.16,
4746,2021/06/22 23:00:02,22.87,39.0,8.19,
4747,2021/06/22 23:15:02,22.78,38.9,8.07,
4748,2021/06/22 23:30:02,22.74,39.1,8.11,
4749,2021/06/22 23:45:02,22.91,39.3,8.33,
4750,2021/06/23 00:00:02,22.84,39.7,8.42,
4751,2021/06/23 00:15:02,22.74,39.9,8.41,
4752,2021/06/23 00:30:02,22.75,39.8,8.38,
4753,2021/06/23 00:45:02,22.75,40.0,8.45,
4754,2021/06/23 01:00:02,22.71,40.3,8.53,
4755,2021/06/23 01:15:02,22.90,40.0,8.59,
4756,2021/06/23 01:30:02,22.75,40.3,8.56,
4757,2021/06/23 01:45:02,23.67,37.8,8.44,
4758,2021/06/23 02:00:02,22.81,38.7,8.02,
4759,2021/06/23 02:15:02,22.50,38.9,7.82,
4760,2021/06/23 02:30:02,22.26,40.0,8.01,
4761,2021/06/23 02:45:02,22.22,39.9,7.94,
4762,2021/06/23 03:00:02,22.09,39.9,7.82,
4763,2021/06/23 03:15:02,22.01,40.0,7.79,
4764,2021/06/23 03:30:02,22.12,40.1,7.92,
4765,2021/06/23 03:45:02,22.28,39.9,7.99,
4766,2021/06/23 04:00:02,22.19,39.9,7.91,
4767,2021/06/23 04:15:02,22.19,40.1,7.99,
4768,2021/06/23 04:30:02,22.23,39.9,7.95,
4769,2021/06/23 04:45:02,22.19,40.2,8.02,
4770,2021/06/23 05:00:02,22.22,40.0,7.98,
4771,2021/06/23 05:15:02,22.32,40.3,8.18,
4772,2021/06/23 05:30:02,22.38,39.7,8.01,
4773,2021/06/23 05:45:02,22.36,39.6,7.95,
4774,2021/06/23 06:00:02,22.11,40.0,7.88,
4775,2021/06/23 06:15:02,22.26,39.7,7.90,
4776,2021/06/23 06:30:02,22.18,39.8,7.87,
4777,2021/06/23 06:45:02,22.22,39.9,7.94,
4778,2021/06/23 07:00:02,22.12,40.0,7.89,
4779,2021/06/23 07:15:02,22.15,40.0,7.91,
4780,2021/06/23 07:30:02,22.12,40.4,8.03,
4781,2021/06/23 07:45:02,22.25,40.2,8.08,
4782,2021/06/23 08:00:02,22.35,40.0,8.09,
4783,2021/06/23 08:15:02,22.39,39.3,7.87,
4784,2021/06/23 08:30:02,22.15,39.2,7.62,
4785,2021/06/23 08:45:02,22.12,39.3,7.63,
4786,2021/06/23 09:00:02,21.94,39.6,7.58,
4787,2021/06/23 09:15:02,21.98,39.7,7.65,
4788,2021/06/23 09:30:02,23.32,40.1,9.00,
4789,2021/06/23 09:45:02,22.29,39.1,7.71,
4790,2021/06/23 10:00:02,22.02,39.4,7.58,
4791,2021/06/23 10:15:02,22.61,37.8,7.50,
4792,2021/06/23 10:30:02,22.14,38.9,7.50,
4793,2021/06/23 10:45:02,21.78,39.1,7.25,
4794,2021/06/23 11:00:02,21.71,39.8,7.45,
4795,2021/06/23 11:15:02,21.71,39.7,7.41,
4796,2021/06/23 11:30:02,21.64,39.5,7.27,
4797,2021/06/23 11:45:02,21.64,39.6,7.31,
4798,2021/06/23 12:00:02,21.64,40.0,7.46,
4799,2021/06/23 12:15:02,21.70,40.2,7.58,
4800,2021/06/23 12:30:02,21.74,40.2,7.62,
4801,2021/06/23 12:45:02,21.84,40.2,7.71,
4802,2021/06/23 13:00:02,21.89,40.1,7.72,
4803,2021/06/23 13:15:02,21.98,39.8,7.69,
4804,2021/06/23 13:30:02,22.11,39.4,7.66,
4805,2021/06/23 13:45:02,22.11,39.0,7.51,
4806,2021/06/23 14:00:02,22.04,39.0,7.44,
4807,2021/06/23 14:15:02,21.95,39.0,7.36,
4808,2021/06/23 14:30:02,21.94,39.0,7.36,
4809,2021/06/23 14:45:02,21.82,39.2,7.32,
4810,2021/06/23 15:00:02,21.70,39.6,7.36,
4811,2021/06/23 15:15:02,21.67,39.8,7.41,
4812,2021/06/23 15:30:02,21.68,40.0,7.49,
4813,2021/06/23 15:45:02,21.67,39.8,7.41,
4814,2021/06/23 16:00:02,21.63,39.9,7.41,
4815,2021/06/23 16:15:02,21.59,39.9,7.38,
4816,2021/06/23 16:30:02,21.54,40.0,7.37,
4817,2021/06/23 16:45:02,21.55,39.8,7.30,
4818,2021/06/23 17:00:02,21.57,40.0,7.39,
4819,2021/06/23 17:15:02,21.61,40.0,7.43,
4820,2021/06/23 17:30:02,24.60,37.5,9.14,
4821,2021/06/23 17:45:02,23.91,36.3,8.05,
4822,2021/06/23 18:00:02,22.26,38.0,7.26,
4823,2021/06/23 18:15:02,21.46,39.3,7.04,
4824,2021/06/23 18:30:02,21.18,39.5,6.86,
4825,2021/06/23 18:45:02,21.04,40.0,6.92,
4826,2021/06/23 19:00:02,21.02,40.3,7.01,
4827,2021/06/23 19:15:02,21.02,40.1,6.94,
4828,2021/06/23 19:30:02,20.92,40.1,6.85,
4829,2021/06/23 19:45:02,20.91,40.2,6.88,
4830,2021/06/23 20:00:02,20.91,40.5,6.99,
4831,2021/06/23 20:15:02,20.88,40.6,6.99,
4832,2021/06/23 20:30:02,20.88,40.7,7.03,
4833,2021/06/23 20:45:02,20.89,40.6,7.00,
4834,2021/06/23 21:00:02,20.85,40.7,7.00,
4835,2021/06/23 21:15:02,20.84,40.8,7.03,
4836,2021/06/23 21:30:02,20.84,40.7,6.99,
4837,2021/06/23 21:45:02,20.78,40.8,6.98,
4838,2021/06/23 22:00:02,20.77,40.9,7.00,
4839,2021/06/23 22:15:02,20.71,40.9,6.95,
4840,2021/06/23 22:30:02,20.71,40.9,6.95,
4841,2021/06/23 22:45:02,20.68,40.8,6.89,
4842,2021/06/23 23:00:02,20.67,41.0,6.95,
4843,2021/06/23 23:15:02,20.71,40.9,6.95,
4844,2021/06/23 23:30:02,20.74,40.8,6.94,
4845,2021/06/23 23:45:02,20.71,40.9,6.95,
4846,2021/06/24 00:00:02,20.73,41.0,7.00,
4847,2021/06/24 00:15:02,20.71,41.1,7.02,
4848,2021/06/24 00:30:02,20.73,41.2,7.07,
4849,2021/06/24 00:45:02,20.74,41.0,7.01,
4850,2021/06/24 01:00:02,20.71,41.1,7.02,
4851,2021/06/24 01:15:02,20.66,41.1,6.97,
4852,2021/06/24 01:30:02,20.60,41.3,6.99,
4853,2021/06/24 01:45:02,20.59,41.4,7.02,
4854,2021/06/24 02:00:02,20.98,42.8,7.86,
4855,2021/06/24 02:15:02,20.82,40.9,7.05,
4856,2021/06/24 02:30:02,20.60,41.7,7.13,
4857,2021/06/24 02:45:02,20.60,41.6,7.10,
4858,2021/06/24 03:00:02,20.60,41.7,7.13,
4859,2021/06/24 03:15:02,20.63,42.0,7.26,
4860,2021/06/24 03:30:02,20.68,41.7,7.21,
4861,2021/06/24 03:45:02,20.68,41.6,7.17,
4862,2021/06/24 04:00:02,20.79,42.2,7.48,
4863,2021/06/24 04:15:02,20.89,42.0,7.50,
4864,2021/06/24 04:30:02,20.88,42.2,7.56,
4865,2021/06/24 04:45:02,21.00,42.1,7.63,
4866,2021/06/24 05:00:02,20.94,42.1,7.58,
4867,2021/06/24 05:15:02,20.91,42.2,7.59,
4868,2021/06/24 05:30:02,20.88,42.2,7.56,
4869,2021/06/24 05:45:02,20.88,42.2,7.56,
4870,2021/06/24 06:00:02,20.88,42.2,7.56,
4871,2021/06/24 06:15:02,20.92,42.4,7.67,
4872,2021/06/24 06:30:02,21.04,42.1,7.67,
4873,2021/06/24 06:45:02,21.02,42.1,7.65,
4874,2021/06/24 07:00:02,20.96,42.0,7.56,
4875,2021/06/24 07:15:02,20.89,42.1,7.53,
4876,2021/06/24 07:30:02,20.85,42.1,7.50,
4877,2021/06/24 07:45:02,20.89,42.2,7.57,
4878,2021/06/24 08:00:02,20.91,42.1,7.55,
4879,2021/06/24 08:15:02,20.92,42.0,7.53,
4880,2021/06/24 08:30:02,20.82,41.9,7.40,
4881,2021/06/24 08:45:02,20.85,42.0,7.46,
4882,2021/06/24 09:00:02,20.87,42.0,7.48,
4883,2021/06/24 09:15:02,20.87,41.9,7.45,
4884,2021/06/24 09:30:02,20.96,41.8,7.49,
4885,2021/06/24 09:45:02,21.09,41.4,7.47,
4886,2021/06/24 10:00:02,21.11,41.7,7.59,
4887,2021/06/24 10:15:02,21.08,41.4,7.46,
4888,2021/06/24 10:30:02,20.96,41.2,7.28,
4889,2021/06/24 10:45:02,20.91,41.3,7.27,
4890,2021/06/24 11:00:02,20.85,41.4,7.25,
4891,2021/06/24 11:15:02,20.84,41.7,7.35,
4892,2021/06/24 11:30:02,20.82,41.9,7.40,
4893,2021/06/24 11:45:02,20.91,41.9,7.48,
4894,2021/06/24 12:00:02,20.92,41.7,7.42,
4895,2021/06/24 12:15:02,20.87,41.6,7.34,
4896,2021/06/24 12:30:02,20.85,41.5,7.29,
4897,2021/06/24 12:45:02,20.78,41.5,7.22,
4898,2021/06/24 13:00:02,20.78,41.6,7.26,
4899,2021/06/24 13:15:02,20.81,42.2,7.50,
4900,2021/06/24 13:30:02,21.02,42.4,7.75,
4901,2021/06/24 13:45:02,21.11,42.3,7.80,
4902,2021/06/24 14:00:02,21.16,42.3,7.85,
4903,2021/06/24 14:15:02,21.18,42.2,7.83,
4904,2021/06/24 14:30:02,21.22,42.3,7.90,
4905,2021/06/24 14:45:02,21.23,42.3,7.91,
4906,2021/06/24 15:00:02,21.23,42.3,7.91,
4907,2021/06/24 15:15:02,21.18,42.0,7.76,
4908,2021/06/24 15:30:02,21.11,41.8,7.63,
4909,2021/06/24 15:45:02,21.04,41.9,7.60,
4910,2021/06/24 16:00:02,20.92,42.1,7.56,
4911,2021/06/24 16:15:02,20.95,42.2,7.62,
4912,2021/06/24 16:30:02,20.96,42.3,7.67,
4913,2021/06/24 16:45:02,20.99,42.5,7.76,
4914,2021/06/24 17:00:02,21.02,42.6,7.82,
4915,2021/06/24 17:15:02,21.08,42.7,7.91,
4916,2021/06/24 17:30:02,21.09,42.9,7.99,
4917,2021/06/24 17:45:02,21.08,42.9,7.98,
4918,2021/06/24 18:00:02,21.71,43.6,8.79,
4919,2021/06/24 18:15:02,21.29,42.0,7.86,
4920,2021/06/24 18:30:02,21.06,42.4,7.79,
4921,2021/06/24 18:45:02,21.00,42.3,7.70,
4922,2021/06/24 19:00:02,20.95,42.3,7.66,
4923,2021/06/24 19:15:02,20.95,42.4,7.69,
4924,2021/06/24 19:30:02,21.00,42.8,7.88,
4925,2021/06/24 19:45:02,21.09,42.7,7.92,
4926,2021/06/24 20:00:02,21.15,42.7,7.98,
4927,2021/06/24 20:15:02,21.22,42.6,8.00,
4928,2021/06/24 20:30:02,21.20,42.6,7.99,
4929,2021/06/24 20:45:02,21.18,42.7,8.00,
4930,2021/06/24 21:00:02,21.22,42.7,8.04,
4931,2021/06/24 21:15:02,21.22,42.7,8.04,
4932,2021/06/24 21:30:02,21.26,42.6,8.04,
4933,2021/06/24 21:45:02,21.25,42.6,8.03,
4934,2021/06/24 22:00:02,21.32,42.5,8.06,
4935,2021/06/24 22:15:02,21.29,42.5,8.03,
4936,2021/06/24 22:30:02,21.27,42.5,8.02,
4937,2021/06/24 22:45:02,21.27,42.7,8.08,
4938,2021/06/24 23:00:02,21.30,42.5,8.04,
4939,2021/06/24 23:15:02,21.34,42.5,8.08,
4940,2021/06/24 23:30:02,21.32,42.4,8.03,
4941,2021/06/24 23:45:02,21.32,42.3,7.99,
4942,2021/06/25 00:00:02,21.30,42.3,7.97,
4943,2021/06/25 00:15:02,21.30,42.3,7.97,
4944,2021/06/25 00:30:02,21.29,42.3,7.96,
4945,2021/06/25 00:45:02,21.40,42.5,8.13,
4946,2021/06/25 01:00:02,21.44,42.6,8.20,
4947,2021/06/25 01:15:02,21.51,42.5,8.23,
4948,2021/06/25 01:30:02,21.75,43.8,8.89,
4949,2021/06/25 01:45:02,21.77,41.6,8.15,
4950,2021/06/25 02:00:02,21.60,41.6,8.00,
4951,2021/06/25 02:15:02,21.44,41.5,7.82,
4952,2021/06/25 02:30:02,21.33,42.0,7.89,
4953,2021/06/25 02:45:02,21.44,42.2,8.06,
4954,2021/06/25 03:00:02,21.53,42.2,8.14,
4955,2021/06/25 03:15:02,21.55,42.1,8.13,
4956,2021/06/25 03:30:02,21.59,42.0,8.13,
